Name,Model,Company,Year,Fuel Type,KM Driven,Transmission Type,Price,Location
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2017,Petrol,"98,493",Automatic,₹9.73 Lakh,Bangalore
Renault Kwid 1.0 MARVEL IRON MAN EDITION AMT,Kwid 1.0 MARVEL IRON MAN EDITION AMT,Renault,2018,Petrol,"19,178",Automatic,₹4.07 Lakh,Bangalore
Nissan Micra XV CVT,Micra XV CVT,Nissan,2017,Petrol,"35,474",Automatic,₹5.28 Lakh,Bangalore
Hyundai Eon ERA PLUS (O),Eon ERA PLUS (O),Hyundai,2017,Petrol,"33,963",Manual,₹3.81 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2012,Petrol,"64,557",Manual,₹4.63 Lakh,Bangalore
Hyundai Creta SX 1.6 DIESEL,Creta SX 1.6 DIESEL,Hyundai,2019,Diesel,"43,987",Manual,₹11.52 Lakh,Bangalore
Renault Kwid CLIMBER AMT 1.0,Kwid CLIMBER AMT 1.0,Renault,2023,Petrol,"3,996",Automatic,₹6.31 Lakh,Bangalore
Maruti IGNIS ZETA 1.2,IGNIS ZETA 1.2,Maruti,2017,Petrol,"47,285",Manual,₹4.66 Lakh,Bangalore
Maruti IGNIS ZETA 1.2 AMT,IGNIS ZETA 1.2 AMT,Maruti,2017,Petrol,"22,456",Automatic,₹6.12 Lakh,Bangalore
Maruti Eeco 5 STR WITH A/C+HTR,Eeco 5 STR WITH A/C+HTR,Maruti,2019,Petrol,"24,968",Manual,₹4.73 Lakh,Bangalore
Hyundai NEW SANTRO MAGNA,NEW SANTRO MAGNA,Hyundai,2019,Petrol,"33,609",Manual,₹4.39 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2016,Petrol,"65,484",Manual,₹3.18 Lakh,Bangalore
Maruti Vitara Brezza ZDI PLUS,Vitara Brezza ZDI PLUS,Maruti,2016,Diesel,"60,503",Manual,₹7.95 Lakh,Bangalore
Maruti Celerio VXI,Celerio VXI,Maruti,2016,Petrol,"29,309",Manual,₹4.16 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2014,Petrol,"49,599",Manual,₹3.00 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2012,Petrol,"71,979",Manual,₹2.64 Lakh,Bangalore
Hyundai NEW I20  ASTA 1.0 TURBO IMT DUAL TONE,NEW I20  ASTA 1.0 TURBO IMT DUAL TONE,Hyundai,2021,Petrol,"26,797",Manual,₹10.21 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2021,Petrol,"14,078",Automatic,₹5.15 Lakh,Bangalore
Maruti Grand Vitara ALPHA SMART HYBRID ALLGRIP,Grand Vitara ALPHA SMART HYBRID ALLGRIP,Maruti,2022,Petrol,"14,358",Manual,₹16.16 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2018,Petrol,"48,905",Manual,₹3.46 Lakh,Bangalore
Tata PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,Tata,2023,Petrol,"7,511",Automatic,₹9.64 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT,Kwid CLIMBER 1.0 AMT,Renault,2017,Petrol,"89,552",Automatic,₹3.20 Lakh,Bangalore
Mahindra XUV300 W6 1.2 PETROL,XUV300 W6 1.2 PETROL,Mahindra,2019,Petrol,"42,731",Manual,₹7.80 Lakh,Bangalore
KIA CARENS PREMIUM 1.4 PETROL 7 STR,CARENS PREMIUM 1.4 PETROL 7 STR,KIA,2022,Petrol,"41,209",Manual,₹10.96 Lakh,Bangalore
Maruti Swift VDI,Swift VDI,Maruti,2013,Diesel,"96,413",Manual,₹4.44 Lakh,Bangalore
Hyundai Creta SX AT 1.6 PETROL,Creta SX AT 1.6 PETROL,Hyundai,2019,Petrol,"43,448",Automatic,₹11.28 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2016,Petrol,"97,183",Automatic,₹8.73 Lakh,Bangalore
Toyota Glanza V AMT,Glanza V AMT,Toyota,2023,Petrol,"7,757",Automatic,₹10.72 Lakh,Bangalore
Renault Duster 85 PS RXS MT DIESEL,Duster 85 PS RXS MT DIESEL,Renault,2018,Diesel,"29,137",Manual,₹9.06 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2012,Petrol,"99,928",Manual,₹4.06 Lakh,Bangalore
Tata NEXON XZA PLUS (O) PETROL,NEXON XZA PLUS (O) PETROL,Tata,2020,Petrol,"38,575",Automatic,₹10.38 Lakh,Bangalore
Maruti Baleno DELTA 1.2 AGS,Baleno DELTA 1.2 AGS,Maruti,2022,Petrol,"43,431",Automatic,₹7.39 Lakh,Bangalore
Hyundai i20 Active 1.4 SX,i20 Active 1.4 SX,Hyundai,2016,Diesel,"82,644",Manual,₹5.99 Lakh,Bangalore
Hyundai Verna SX (O) 1.5 VTVT IVT,Verna SX (O) 1.5 VTVT IVT,Hyundai,2021,Petrol,"26,940",Automatic,₹13.32 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2018,Petrol,"66,956",Automatic,₹9.42 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 (O),Kwid CLIMBER 1.0 (O),Renault,2021,Petrol,"15,159",Manual,₹4.78 Lakh,Bangalore
Renault TRIBER RXL MT,TRIBER RXL MT,Renault,2021,Petrol,"14,852",Manual,₹6.30 Lakh,Bangalore
KIA SELTOS GTX AT 1.4 PETROL,SELTOS GTX AT 1.4 PETROL,KIA,2019,Petrol,"41,535",Automatic,₹11.74 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT (O),Kwid CLIMBER 1.0 AMT (O),Renault,2021,Petrol,"29,584",Automatic,₹5.56 Lakh,Bangalore
Honda BR-V 1.5L I-VTEC V,BR-V 1.5L I-VTEC V,Honda,2018,Petrol,"37,010",Manual,₹8.02 Lakh,Bangalore
Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL,Ciaz ALPHA  AT 1.5 SHVS PETROL,Maruti,2020,Petrol,"70,110",Automatic,₹8.59 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"91,312",Manual,₹5.18 Lakh,Bangalore
Ford Ecosport TITANIUM 1.5L DIESEL,Ecosport TITANIUM 1.5L DIESEL,Ford,2013,Diesel,"74,790",Manual,₹5.67 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.5 DIESEL,XUV300 W8 (O) 1.5 DIESEL,Mahindra,2019,Diesel,"35,712",Manual,₹10.59 Lakh,Bangalore
KIA SELTOS HTK 1.5 PETROL,SELTOS HTK 1.5 PETROL,KIA,2022,Petrol,"9,536",Manual,₹12.09 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"63,572",Manual,₹4.49 Lakh,Bangalore
Maruti S PRESSO VXI+,S PRESSO VXI+,Maruti,2020,Petrol,"36,650",Manual,₹4.33 Lakh,Bangalore
Nissan Terrano XL (P),Terrano XL (P),Nissan,2013,Petrol,"1,01,262",Manual,₹4.60 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2021,Petrol,"31,053",Automatic,₹5.00 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2016,Petrol,"69,995",Manual,₹5.70 Lakh,Bangalore
Maruti Swift VDI,Swift VDI,Maruti,2012,Diesel,"96,264",Manual,₹4.14 Lakh,Bangalore
Renault Kwid RXL 1.0,Kwid RXL 1.0,Renault,2017,Petrol,"30,823",Manual,₹3.57 Lakh,Bangalore
Tata NEXON XZA PLUS PETROL,NEXON XZA PLUS PETROL,Tata,2022,Petrol,"31,940",Automatic,₹10.38 Lakh,Bangalore
Renault Kwid CLIMBER MT 1.0,Kwid CLIMBER MT 1.0,Renault,2022,Petrol,"16,120",Manual,₹5.53 Lakh,Bangalore
KIA CARENS LUXURY PLUS 1.4 PETROL 7 STR,CARENS LUXURY PLUS 1.4 PETROL 7 STR,KIA,2022,Petrol,"20,581",Manual,₹16.68 Lakh,Bangalore
KIA CARENS LUXURY PLUS 1.4 PETROL 6 STR,CARENS LUXURY PLUS 1.4 PETROL 6 STR,KIA,2022,Petrol,"20,460",Manual,₹15.49 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2017,Petrol,"81,548",Manual,₹6.33 Lakh,Bangalore
Maruti Ertiga VDI,Ertiga VDI,Maruti,2012,Diesel,"1,13,536",Manual,₹6.55 Lakh,Bangalore
Hyundai NEW I20 Asta 1.0 GDI Turbo IMT,NEW I20 Asta 1.0 GDI Turbo IMT,Hyundai,2020,Petrol,"22,995",Manual,₹8.95 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2019,Petrol,"45,725",Manual,₹4.33 Lakh,Bangalore
Hyundai Creta SX AT 1.6 PETROL,Creta SX AT 1.6 PETROL,Hyundai,2019,Petrol,"51,652",Automatic,₹12.11 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2019,Petrol,"30,264",Automatic,₹11.68 Lakh,Bangalore
Volkswagen Ameo HIGHLINE1.2L,Ameo HIGHLINE1.2L,Volkswagen,2016,Petrol,"97,869",Manual,₹4.75 Lakh,Bangalore
Maruti Ritz VXI,Ritz VXI,Maruti,2014,Petrol,"73,631",Manual,₹3.76 Lakh,Bangalore
Maruti Dzire VXI,Dzire VXI,Maruti,2019,Petrol,"58,029",Manual,₹6.94 Lakh,Bangalore
Tata Tiago XZ PETROL,Tiago XZ PETROL,Tata,2016,Petrol,"53,919",Manual,₹3.78 Lakh,Bangalore
Hyundai NEW SANTRO SPORTZ MT,NEW SANTRO SPORTZ MT,Hyundai,2019,Petrol,"43,454",Manual,₹4.75 Lakh,Bangalore
Skoda Rapid ELEGANCE 1.6 MPI MT,Rapid ELEGANCE 1.6 MPI MT,Skoda,2013,Petrol,"67,426",Manual,₹4.91 Lakh,Bangalore
Maruti Dzire VXI,Dzire VXI,Maruti,2018,Petrol,"19,437",Manual,₹7.13 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2015,Petrol,"69,680",Manual,₹5.52 Lakh,Bangalore
Tata NEXON XZ PLUS (PREMIUM) PETROL JET,NEXON XZ PLUS (PREMIUM) PETROL JET,Tata,2022,Petrol,"30,058",Manual,₹11.94 Lakh,Bangalore
Mahindra XUV300 W8(O) 1.2 PETROL DUAL TONE,XUV300 W8(O) 1.2 PETROL DUAL TONE,Mahindra,2019,Petrol,"41,165",Manual,₹9.83 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC VX,Amaze 1.2L I-VTEC VX,Honda,2018,Petrol,"86,555",Manual,₹6.26 Lakh,Bangalore
Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL,Ciaz ALPHA  AT 1.5 SHVS PETROL,Maruti,2020,Petrol,"44,980",Automatic,₹8.77 Lakh,Bangalore
Maruti Alto K10 VXI (O),Alto K10 VXI (O),Maruti,2016,Petrol,"19,613",Manual,₹3.72 Lakh,Bangalore
Maruti New Wagon-R VXI (O) 1.2,New Wagon-R VXI (O) 1.2,Maruti,2020,Petrol,"15,178",Manual,₹5.93 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2011,Petrol,"1,04,553",Manual,₹3.58 Lakh,Bangalore
KIA SONET HTK PLUS 1.2 PETROL MT,SONET HTK PLUS 1.2 PETROL MT,KIA,2023,Petrol,"21,630",Manual,₹8.90 Lakh,Bangalore
Maruti OMNI E STD,OMNI E STD,Maruti,2014,Petrol,"64,243",Manual,₹2.73 Lakh,Bangalore
Maruti Celerio ZXI AMT (O),Celerio ZXI AMT (O),Maruti,2018,Petrol,"95,626",Automatic,₹4.16 Lakh,Bangalore
Tata ALTROZ XE PETROL,ALTROZ XE PETROL,Tata,2021,Petrol,"20,428",Manual,₹6.26 Lakh,Bangalore
Maruti Omni 5 STR,Omni 5 STR,Maruti,2012,Petrol,"37,089",Manual,₹2.44 Lakh,Bangalore
Datsun Redi Go SPORT,Redi Go SPORT,Datsun,2016,Petrol,"79,233",Manual,₹2.40 Lakh,Bangalore
Tata PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,Tata,2023,Petrol,"1,848",Automatic,₹9.73 Lakh,Bangalore
Maruti Ciaz ZXI AT,Ciaz ZXI AT,Maruti,2016,Petrol,"87,285",Automatic,₹6.13 Lakh,Bangalore
Tata Tiago XZ PETROL,Tiago XZ PETROL,Tata,2016,Petrol,"70,208",Manual,₹3.78 Lakh,Bangalore
Tata ALTROZ XE PETROL,ALTROZ XE PETROL,Tata,2021,Petrol,"31,073",Manual,₹6.31 Lakh,Bangalore
Renault TRIBER RXZ AMT,TRIBER RXZ AMT,Renault,2020,Petrol,"19,907",Automatic,₹7.05 Lakh,Bangalore
Maruti Swift ZXI AMT,Swift ZXI AMT,Maruti,2019,Petrol,"21,955",Automatic,₹6.92 Lakh,Bangalore
Datsun Redi Go T(O) 1.0,Redi Go T(O) 1.0,Datsun,2021,Petrol,"15,513",Manual,₹3.97 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2014,Petrol,"44,064",Automatic,₹3.63 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,Hyundai,2022,CNG,"16,247",Manual,₹7.86 Lakh,Bangalore
KIA SELTOS HTX 1.5 PETROL,SELTOS HTX 1.5 PETROL,KIA,2019,Petrol,"51,695",Manual,₹11.66 Lakh,Bangalore
Tata Tiago XZ PETROL,Tiago XZ PETROL,Tata,2016,Petrol,"39,182",Manual,₹3.72 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC ZX,Jazz 1.2L I-VTEC ZX,Honda,2020,Petrol,"62,299",Manual,₹7.90 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 CRDI SX,Verna FLUIDIC 1.6 CRDI SX,Hyundai,2013,Diesel,"46,332",Manual,₹5.36 Lakh,Bangalore
Maruti S Cross ZETA 1.3,S Cross ZETA 1.3,Maruti,2016,Diesel,"78,922",Manual,₹7.21 Lakh,Bangalore
Nissan Micra Active XV,Micra Active XV,Nissan,2014,Petrol,"51,391",Manual,₹3.18 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC X,Jazz 1.2L I-VTEC X,Honda,2012,Petrol,"32,864",Manual,₹3.82 Lakh,Bangalore
Volkswagen Polo GT TSI AT,Polo GT TSI AT,Volkswagen,2015,Petrol,"1,05,518",Automatic,₹6.26 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2023,Petrol,"9,075",Manual,₹7.61 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2015,Petrol,"88,718",Manual,₹4.93 Lakh,Bangalore
Nissan Micra XV CVT,Micra XV CVT,Nissan,2018,Petrol,"24,353",Automatic,₹4.65 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ 1.0 TURBO GDI,GRAND I10 NIOS SPORTZ 1.0 TURBO GDI,Hyundai,2022,Petrol,"17,693",Manual,₹6.98 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC S,Amaze 1.2L I-VTEC S,Honda,2018,Petrol,"54,566",Manual,₹5.50 Lakh,Bangalore
Hyundai NEW SANTRO SPORTZ MT,NEW SANTRO SPORTZ MT,Hyundai,2019,Petrol,"33,811",Manual,₹5.33 Lakh,Bangalore
Tata Tiago XZ PETROL,Tiago XZ PETROL,Tata,2016,Petrol,"86,034",Manual,₹3.59 Lakh,Bangalore
Honda Brio S MT,Brio S MT,Honda,2013,Petrol,"27,050",Manual,₹3.38 Lakh,Bangalore
Tata Tiago XZ PETROL,Tiago XZ PETROL,Tata,2018,Petrol,"72,597",Manual,₹4.53 Lakh,Bangalore
Hyundai VENUE SX 1.0 TURBO,VENUE SX 1.0 TURBO,Hyundai,2019,Petrol,"69,173",Manual,₹7.96 Lakh,Bangalore
Maruti Ertiga ZXI AT SHVS,Ertiga ZXI AT SHVS,Maruti,2022,Petrol,"29,126",Automatic,₹12.80 Lakh,Bangalore
Toyota Fortuner 3.0 4X2 AT,Fortuner 3.0 4X2 AT,Toyota,2014,Diesel,"1,08,796",Automatic,₹16.09 Lakh,Bangalore
Renault Duster 85 PS RXL DIESEL,Duster 85 PS RXL DIESEL,Renault,2014,Diesel,"80,922",Manual,₹6.01 Lakh,Bangalore
Volkswagen Polo GT TSI AT,Polo GT TSI AT,Volkswagen,2016,Petrol,"67,884",Automatic,₹7.13 Lakh,Bangalore
Maruti Celerio VXI (O),Celerio VXI (O),Maruti,2016,Petrol,"36,837",Manual,₹4.12 Lakh,Bangalore
Volkswagen Polo COMFORTLINE 1.0L MPI,Polo COMFORTLINE 1.0L MPI,Volkswagen,2019,Petrol,"18,966",Manual,₹5.94 Lakh,Bangalore
Maruti New Wagon-R LXI 1.0,New Wagon-R LXI 1.0,Maruti,2021,Petrol,"42,481",Manual,₹5.40 Lakh,Bangalore
Renault Kwid RXL 1.0,Kwid RXL 1.0,Renault,2017,Petrol,"62,303",Manual,₹3.11 Lakh,Bangalore
Toyota YARIS G MT,YARIS G MT,Toyota,2019,Petrol,"42,324",Manual,₹8.70 Lakh,Bangalore
Tata TIGOR XZA PETROL,TIGOR XZA PETROL,Tata,2018,Petrol,"70,793",Automatic,₹5.20 Lakh,Bangalore
Hyundai Creta EX 1.5 PETROL,Creta EX 1.5 PETROL,Hyundai,2022,Petrol,"15,137",Manual,₹11.70 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2013,Petrol,"34,376",Manual,₹3.11 Lakh,Bangalore
Maruti Alto K10 VXI (O) AMT,Alto K10 VXI (O) AMT,Maruti,2016,Petrol,"30,851",Automatic,₹3.69 Lakh,Bangalore
Mahindra XUV300 W6 1.2 PETROL AMT,XUV300 W6 1.2 PETROL AMT,Mahindra,2021,Petrol,"7,931",Automatic,₹10.43 Lakh,Bangalore
Volkswagen Polo GT TSI AT,Polo GT TSI AT,Volkswagen,2016,Petrol,"87,457",Automatic,₹6.98 Lakh,Bangalore
Renault Kwid RXL,Kwid RXL,Renault,2018,Petrol,"45,146",Manual,₹2.95 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"67,557",Manual,₹4.29 Lakh,Bangalore
Renault Kwid RXT 0.8 (O),Kwid RXT 0.8 (O),Renault,2016,Petrol,"37,599",Manual,₹2.97 Lakh,Bangalore
Volkswagen Vento TRENDLINE 1.6,Vento TRENDLINE 1.6,Volkswagen,2010,Petrol,"71,366",Manual,₹3.06 Lakh,Bangalore
Hyundai i20 MAGNA 1.2,i20 MAGNA 1.2,Hyundai,2011,Petrol,"89,386",Manual,₹2.58 Lakh,Bangalore
Tata PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,Tata,2022,Petrol,"26,123",Automatic,₹8.56 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT,Hyundai,2023,Petrol,"11,028",Manual,₹7.54 Lakh,Bangalore
Tata Safari XZA PLUS DARK EDITION,Safari XZA PLUS DARK EDITION,Tata,2022,Diesel,"15,681",Automatic,₹22.47 Lakh,Bangalore
Maruti S PRESSO LXI,S PRESSO LXI,Maruti,2021,Petrol,"35,273",Manual,₹3.68 Lakh,Bangalore
Honda City 1.5L I-VTEC SV CVT,City 1.5L I-VTEC SV CVT,Honda,2015,Petrol,"37,511",Automatic,₹5.96 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V,Jazz 1.2L I-VTEC V,Honda,2019,Petrol,"20,269",Manual,₹6.20 Lakh,Bangalore
Ford FREESTYLE TITANIUM 1.2 PETROL,FREESTYLE TITANIUM 1.2 PETROL,Ford,2018,Petrol,"50,067",Manual,₹5.76 Lakh,Bangalore
Hyundai GRAND I10 NIOS MAGNA CORPORATE EDITION 1.2 KAPPA VTVT,GRAND I10 NIOS MAGNA CORPORATE EDITION 1.2 KAPPA VTVT,Hyundai,2022,Petrol,"40,038",Manual,₹5.96 Lakh,Bangalore
Volkswagen VIRTUS TOPLINE TSI 1.0 AT,VIRTUS TOPLINE TSI 1.0 AT,Volkswagen,2023,Petrol,"13,967",Automatic,₹16.70 Lakh,Bangalore
Honda Civic 1.8L I-VTEC ZX CVT,Civic 1.8L I-VTEC ZX CVT,Honda,2019,Petrol,"20,315",Automatic,₹19.18 Lakh,Bangalore
Hyundai New Elantra 2.0 SX(O) AT PETROL,New Elantra 2.0 SX(O) AT PETROL,Hyundai,2019,Petrol,"14,129",Automatic,₹15.34 Lakh,Bangalore
Honda WR-V 1.2L I-VTEC VX MT,WR-V 1.2L I-VTEC VX MT,Honda,2017,Petrol,"46,533",Manual,₹7.00 Lakh,Bangalore
Maruti A Star LXI,A Star LXI,Maruti,2010,Petrol,"1,03,867",Manual,₹2.03 Lakh,Bangalore
MG HECTOR SHARP HYBRID 1.5 PETROL,HECTOR SHARP HYBRID 1.5 PETROL,MG,2020,Petrol,"39,915",Manual,₹14.93 Lakh,Bangalore
MG HECTOR SHARP 2.0 DIESEL,HECTOR SHARP 2.0 DIESEL,MG,2019,Diesel,"49,559",Manual,₹14.47 Lakh,Bangalore
Volkswagen Vento HIGHLINE 1.6 MPI,Vento HIGHLINE 1.6 MPI,Volkswagen,2016,Petrol,"1,15,178",Manual,₹4.92 Lakh,Bangalore
Maruti Swift Dzire ZXI,Swift Dzire ZXI,Maruti,2016,Petrol,"86,301",Manual,₹5.64 Lakh,Bangalore
Tata Tiago XT PETROL,Tiago XT PETROL,Tata,2017,Petrol,"45,575",Manual,₹4.50 Lakh,Bangalore
Maruti Vitara Brezza VDI (O),Vitara Brezza VDI (O),Maruti,2017,Diesel,"1,09,407",Manual,₹7.21 Lakh,Bangalore
Maruti New Wagon-R VXI (O) 1.2 AMT,New Wagon-R VXI (O) 1.2 AMT,Maruti,2019,Petrol,"16,796",Automatic,₹5.61 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2012,Petrol,"64,048",Manual,₹3.49 Lakh,Bangalore
Datsun Redi Go T(O) 1.0L LIMITED EDITION,Redi Go T(O) 1.0L LIMITED EDITION,Datsun,2018,Petrol,"62,637",Manual,₹2.62 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2011,Petrol,"86,282",Manual,₹3.22 Lakh,Bangalore
Honda City 1.5L I-VTEC SV,City 1.5L I-VTEC SV,Honda,2014,Petrol,"1,20,786",Manual,₹4.60 Lakh,Bangalore
Tata PUNCH CREATIVE  iRA PACK MT,PUNCH CREATIVE  iRA PACK MT,Tata,2023,Petrol,"14,518",Manual,₹9.32 Lakh,Bangalore
Honda Civic 1.8L I-VTEC ZX CVT,Civic 1.8L I-VTEC ZX CVT,Honda,2019,Petrol,"32,601",Automatic,₹18.33 Lakh,Bangalore
Mahindra BOLERO NEO N 8,BOLERO NEO N 8,Mahindra,2023,Diesel,"17,862",Manual,₹10.62 Lakh,Bangalore
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2016,Petrol,"54,309",Manual,₹8.20 Lakh,Bangalore
Maruti IGNIS DELTA 1.2,IGNIS DELTA 1.2,Maruti,2017,Petrol,"56,427",Manual,₹4.66 Lakh,Bangalore
Renault Duster RXS CVT,Duster RXS CVT,Renault,2019,Petrol,"67,575",Automatic,₹7.07 Lakh,Bangalore
Volkswagen Polo COMFORTLINE 1.2L,Polo COMFORTLINE 1.2L,Volkswagen,2014,Diesel,"90,678",Manual,₹4.03 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 VTVT SX,Verna FLUIDIC 1.6 VTVT SX,Hyundai,2012,Petrol,"88,309",Manual,₹4.36 Lakh,Bangalore
Hyundai AURA SX 1.2,AURA SX 1.2,Hyundai,2020,Petrol,"21,521",Manual,₹6.55 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"43,237",Manual,₹4.92 Lakh,Bangalore
Hyundai i10 MAGNA 1.1,i10 MAGNA 1.1,Hyundai,2015,Petrol,"65,097",Manual,₹3.41 Lakh,Bangalore
Honda Brio VX AT,Brio VX AT,Honda,2014,Petrol,"93,107",Automatic,₹3.91 Lakh,Bangalore
Maruti IGNIS ZETA 1.2 AMT,IGNIS ZETA 1.2 AMT,Maruti,2017,Petrol,"95,525",Automatic,₹4.65 Lakh,Bangalore
Skoda KUSHAQ MONTE CARLO 1.5L TSI DSG,KUSHAQ MONTE CARLO 1.5L TSI DSG,Skoda,2022,Petrol,"18,748",Automatic,₹17.42 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX,Verna 1.6 VTVT SX,Hyundai,2018,Petrol,"32,982",Manual,₹8.46 Lakh,Bangalore
Honda City 1.5L I-VTEC VX,City 1.5L I-VTEC VX,Honda,2015,Petrol,"52,322",Manual,₹6.04 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2012,Petrol,"75,384",Manual,₹3.12 Lakh,Bangalore
Tata ALTROZ XZA PLUS,ALTROZ XZA PLUS,Tata,2022,Petrol,"6,161",Automatic,₹8.97 Lakh,Bangalore
Hyundai NEW SANTRO MAGNA,NEW SANTRO MAGNA,Hyundai,2020,Petrol,"29,027",Manual,₹4.51 Lakh,Bangalore
Maruti Swift ZXI AMT,Swift ZXI AMT,Maruti,2018,Petrol,"44,996",Automatic,₹6.73 Lakh,Bangalore
Renault TRIBER RXT AMT,TRIBER RXT AMT,Renault,2022,Petrol,"35,860",Automatic,₹6.97 Lakh,Bangalore
Ford Ecosport TREND 1.5L PETROL,Ecosport TREND 1.5L PETROL,Ford,2016,Petrol,"49,017",Manual,₹5.64 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2019,Petrol,"23,998",Automatic,₹5.18 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2017,Petrol,"37,343",Manual,₹5.82 Lakh,Bangalore
Maruti Alto 800 LXI,Alto 800 LXI,Maruti,2019,Petrol,"39,868",Manual,₹3.34 Lakh,Bangalore
KIA SELTOS HTK PLUS 1.5,SELTOS HTK PLUS 1.5,KIA,2022,Petrol,"28,803",Manual,₹12.32 Lakh,Bangalore
Tata ALTROZ XZ PETROL,ALTROZ XZ PETROL,Tata,2020,Petrol,"40,143",Manual,₹7.04 Lakh,Bangalore
Maruti Swift ZXI AMT,Swift ZXI AMT,Maruti,2018,Petrol,"29,716",Automatic,₹6.51 Lakh,Bangalore
Hyundai Santro Xing GL,Santro Xing GL,Hyundai,2010,Petrol,"79,984",Manual,₹1.82 Lakh,Bangalore
